,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
272,the-tang-new-york,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]","{'latitude': 40.72703, 'longitude': -73.98539}",(646) 678-3092,2756.306489296515,bcqTacyE-0XDaZYG_xbTBQ,https://s3-media4.fl.yelpcdn.com/bphoto/BvL8fjJ10LXMf7m8Pz2eYA/o.jpg,False,"{'address1': '120 1st Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['120 1st Ave', 'New York, NY 10009']}",The Tang,+16466783092,$$,4.0,291,"['delivery', 'pickup']",https://www.yelp.com/biz/the-tang-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
273,mezetto-new-york,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7228863781236, 'longitude': -73.9889362576721}",(212) 933-4587,2218.7306216791403,B8uEWQoTILlTNajCmJVOcQ,https://s3-media2.fl.yelpcdn.com/bphoto/_fMNrHxwS6Mq10AtqNRzgQ/o.jpg,False,"{'address1': '161 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['161 E Houston St', 'New York, NY 10002']}",Mezetto,+12129334587,$$,4.0,541,"['delivery', 'pickup']",https://www.yelp.com/biz/mezetto-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
274,made-fresh-daily-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.70769, 'longitude': -74.00221}",(212) 285-2253,435.50328191093473,Dq_KwjD7WpGmgrXiu0qEOg,https://s3-media2.fl.yelpcdn.com/bphoto/VQkgPnGrmtvbGWS1qDBVIg/o.jpg,False,"{'address1': '226 Front St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['226 Front St', 'New York, NY 10038']}",Made Fresh Daily,+12122852253,$$,4.0,182,[],https://www.yelp.com/biz/made-fresh-daily-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
275,nordic-preserves-fish-and-wildlife-company-new-york,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]","{'latitude': 40.7188335, 'longitude': -73.9878529}",(646) 450-4544,1994.9861894894564,ioU-u4PIgRcq_RwoFXg4hw,https://s3-media3.fl.yelpcdn.com/bphoto/FwwexebDCpmRoopR7K4TOQ/o.jpg,False,"{'address1': '120 Essex St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['120 Essex St', 'New York, NY 10002']}",Nordic Preserves Fish and Wildlife Company,+16464504544,$$,5.0,21,"['delivery', 'pickup']",https://www.yelp.com/biz/nordic-preserves-fish-and-wildlife-company-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
276,ciccio-new-york-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.726306, 'longitude': -74.003427}",(646) 476-9498,1999.9799410869691,eWMuXtaBzf0H5u0Vf_zpjw,https://s3-media2.fl.yelpcdn.com/bphoto/OZ5Cj_D0fAzbSW3qPXbTCA/o.jpg,False,"{'address1': '190 6th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['190 6th Ave', 'New York, NY 10013']}",Ciccio,+16464769498,$$,4.0,262,[],https://www.yelp.com/biz/ciccio-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
277,wo-hop-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7142239034582, 'longitude': -73.9988691693115}",(212) 962-8617,946.967251463597,zubN8Ve-RyoljRZV4NRxEQ,https://s3-media1.fl.yelpcdn.com/bphoto/uz7Ply0SUpDcgvHwou5CGQ/o.jpg,False,"{'address1': '17 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['17 Mott St', 'New York, NY 10013']}",Wo Hop,+12129628617,$$,3.5,1284,[],https://www.yelp.com/biz/wo-hop-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
278,san-marino-restaurante-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.72697, 'longitude': -74.00611}",(212) 206-3766,2045.799480190168,9mawr6QwVHm5q8JRXPFjPA,https://s3-media2.fl.yelpcdn.com/bphoto/V630rYmz9gVbvF46hkz3Pw/o.jpg,False,"{'address1': '66 Charlton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['66 Charlton St', 'New York, NY 10014']}",San Marino Restaurante,+12122063766,$$,4.0,132,"['delivery', 'pickup']",https://www.yelp.com/biz/san-marino-restaurante-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
279,speedy-romeo-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.71951, 'longitude': -73.98514}",(212) 529-6300,2225.996799698568,EYSIZX7b6Sp6TNc_KNvn7Q,https://s3-media4.fl.yelpcdn.com/bphoto/fJgnkrWbs6oMD_X5WHDMyw/o.jpg,False,"{'address1': '63 Clinton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['63 Clinton St', 'New York, NY 10002']}",Speedy Romeo,+12125296300,$$,4.0,251,[],https://www.yelp.com/biz/speedy-romeo-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
280,the-wren-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.7263350655, 'longitude': -73.9920476876}",(212) 388-0148,2356.0588639189073,lhEzTykkqFz92Vq2uILtyw,https://s3-media2.fl.yelpcdn.com/bphoto/GU7pSWigy_h52g4Qm54_Tg/o.jpg,False,"{'address1': '344 Bowery', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['344 Bowery', 'New York, NY 10012']}",The Wren,+12123880148,$$,4.0,482,[],https://www.yelp.com/biz/the-wren-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
281,dekalb-market-hall-brooklyn-2,"[{'alias': 'food_court', 'title': 'Food Court'}]","{'latitude': 40.690584, 'longitude': -73.982326}",(929) 359-6555,2843.480373531611,HFOiW4RvijuoblE4DD3JwA,https://s3-media2.fl.yelpcdn.com/bphoto/8uY338Gbzs90jcFnPryZ-w/o.jpg,False,"{'address1': '445 Albee Square W', 'address2': 'Basement Level', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Basement Level', 'Brooklyn, NY 11201']}",Dekalb Market Hall,+19293596555,$$,4.0,560,[],https://www.yelp.com/biz/dekalb-market-hall-brooklyn-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
282,the-ear-inn-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.725925, 'longitude': -74.009489}",(212) 226-9060,1940.6071257276767,1PBlkYAEFhc0cpqNNvlkWg,https://s3-media2.fl.yelpcdn.com/bphoto/be0OFhV8uGRmLZfJfoduzA/o.jpg,False,"{'address1': '326 Spring St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['326 Spring St', 'New York, NY 10013']}",The Ear Inn,+12122269060,$$,4.0,370,['pickup'],https://www.yelp.com/biz/the-ear-inn-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
283,parm-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.72303, 'longitude': -73.99567}",(212) 993-7189,1881.4900466650056,VF3wSCRC3mE6JpBQPQXELA,https://s3-media1.fl.yelpcdn.com/bphoto/l3hh6xQ_VaLHu1X4LO6_wA/o.jpg,False,"{'address1': '248 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['248 Mulberry St', 'New York, NY 10012']}",Parm,+12129937189,$$,3.5,701,"['delivery', 'pickup']",https://www.yelp.com/biz/parm-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
284,caracas-arepa-bar-new-york,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7269655, 'longitude': -73.9854223}",(212) 228-5062,2752.458600240367,iBm8YTqNwrddsxWdqLPK-A,https://s3-media2.fl.yelpcdn.com/bphoto/q32mPKv-WrIiavzLeD4SJg/o.jpg,False,"{'address1': '91 E 7th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['91 E 7th St', 'New York, NY 10009']}",Caracas Arepa Bar,+12122285062,$$,4.0,2504,[],https://www.yelp.com/biz/caracas-arepa-bar-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
285,dig-inn-new-york-5,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7060753837547, 'longitude': -74.0071442785042}",(212) 785-1110,275.8872868997188,_rzVYnChUVRaQb7VyuI7IQ,https://s3-media2.fl.yelpcdn.com/bphoto/vhr-lRQnYl566pkX7mDxLA/o.jpg,False,"{'address1': '80 Pine St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['80 Pine St', 'New York, NY 10005']}",Dig Inn,+12127851110,$$,3.5,272,[],https://www.yelp.com/biz/dig-inn-new-york-5?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
286,ramen-lab-new-york-2,"[{'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.7209918, 'longitude': -73.9963582}",(646) 613-7522,1660.0158075421969,af_i3fBov6BCMSfp5rrAdg,https://s3-media3.fl.yelpcdn.com/bphoto/TOuy4Wukzct68WeqAebMqg/o.jpg,False,"{'address1': '70 Kenmare St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['70 Kenmare St', 'New York, NY 10012']}",Ramen Lab,+16466137522,$$,4.0,300,[],https://www.yelp.com/biz/ramen-lab-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
287,simple-nyc-new-york-3,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.71821, 'longitude': -73.99223}",(646) 870-8292,1661.6075156602828,AjlmpAQV8W4--y0EksO-9g,https://s3-media1.fl.yelpcdn.com/bphoto/hxacqWwULzNq9HVM4oHp7A/o.jpg,False,"{'address1': '109 Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['109 Eldridge St', 'New York, NY 10002']}",Simple NYC,+16468708292,$$,4.5,306,"['delivery', 'pickup']",https://www.yelp.com/biz/simple-nyc-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
288,kimoto-rooftop-brooklyn-5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.69171, 'longitude': -73.98453}",(718) 858-8940,2684.7032965595326,nnSyjwIkhbJIBMiBtch_BQ,https://s3-media1.fl.yelpcdn.com/bphoto/2P3UCvkv1eEKoE7IJ5XzhA/o.jpg,False,"{'address1': '216 Duffield St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['216 Duffield St', 'Brooklyn, NY 11201']}",Kimoto Rooftop,+17188588940,$$,3.5,349,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/kimoto-rooftop-brooklyn-5?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
289,mother-of-pearl-new-york,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]","{'latitude': 40.72563, 'longitude': -73.98403}",(212) 614-6818,2727.0377717204533,Hgc27X2PX2jZQMcVtbJ9vQ,https://s3-media2.fl.yelpcdn.com/bphoto/ejG0ykgeobnNzsVHCT2mhA/o.jpg,False,"{'address1': '95 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['95 Ave A', 'New York, NY 10009']}",Mother of Pearl,+12126146818,$$,4.0,358,[],https://www.yelp.com/biz/mother-of-pearl-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
290,cava-new-york-7,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.721964, 'longitude': -73.996499}",(718) 502-9262,1744.896841883851,lKgTNYp-oFL_hTddicAjzw,https://s3-media1.fl.yelpcdn.com/bphoto/n5KQSURpRUoiuf1TsLG8DQ/o.jpg,False,"{'address1': '50 Spring St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['50 Spring St', 'New York, NY 10012']}",CAVA,+17185029262,$$,4.5,48,[],https://www.yelp.com/biz/cava-new-york-7?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
291,via-della-pace-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7277013287721, 'longitude': -73.9877394513958}",(212) 253-5803,2690.206746787143,BA0_zeBrnugK2l0HHp38mw,https://s3-media3.fl.yelpcdn.com/bphoto/KN9mQvaHVhgIsnQ0F7I7wQ/o.jpg,False,"{'address1': '48 E 7th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['48 E 7th St', 'New York, NY 10003']}",Via Della Pace,+12122535803,$$,4.0,495,"['delivery', 'pickup']",https://www.yelp.com/biz/via-della-pace-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
292,les-enfants-de-boheme-new-york,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7136187, 'longitude': -73.9888503}",(646) 476-4843,1660.3559531306348,qOomR3AwClOGpV1HdqOTFg,https://s3-media2.fl.yelpcdn.com/bphoto/32cMrc5XlVnj93hGJ2aViw/o.jpg,False,"{'address1': '177 Henry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['177 Henry St', 'New York, NY 10002']}",Les Enfants de Boheme,+16464764843,$$,4.5,174,[],https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
293,sophies-cuban-cuisine-new-york-16,"[{'alias': 'cuban', 'title': 'Cuban'}]","{'latitude': 40.708967, 'longitude': -74.005521}",(212) 608-6769,153.0569463171993,fhSV2h8d43dwMG65WD8uig,https://s3-media3.fl.yelpcdn.com/bphoto/42T-mKn9ywRCSqt7J3qh0g/o.jpg,False,"{'address1': '76 Fulton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['76 Fulton St', 'New York, NY 10038']}",Sophies Cuban Cuisine,+12126086769,$$,3.5,151,"['delivery', 'pickup']",https://www.yelp.com/biz/sophies-cuban-cuisine-new-york-16?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
294,hop-lee-restaurant-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.71426, 'longitude': -73.99849}",(212) 962-6475,971.4257195433178,Lp8vAE5nHSt5zbu-lSGK8A,https://s3-media1.fl.yelpcdn.com/bphoto/OqpdlVcWndyH7r5VQHlXiw/o.jpg,False,"{'address1': '16 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['16 Mott St', 'New York, NY 10013']}",Hop Lee Restaurant,+12129626475,$$,4.0,272,[],https://www.yelp.com/biz/hop-lee-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
295,avenida-cantina-new-york-3,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]","{'latitude': 40.722236, 'longitude': -73.983009}",(646) 882-0593,2545.860660001064,sMck1jbU2fWNUdEx2BQCqQ,https://s3-media3.fl.yelpcdn.com/bphoto/oIm2p8xvuVnH7sVEapFs3w/o.jpg,False,"{'address1': '25 Ave B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['25 Ave B', 'New York, NY 10009']}",Avenida Cantina,+16468820593,$$,3.5,222,"['delivery', 'pickup']",https://www.yelp.com/biz/avenida-cantina-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
296,little-rascal-new-york,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.7208633, 'longitude': -73.9950497}",(212) 966-0446,1711.1029459831561,IxFTW7805MrWpbV4RbSFhw,https://s3-media2.fl.yelpcdn.com/bphoto/Hjmy8S4-BaJltjWVMySGgg/o.jpg,False,"{'address1': '163 Elizabeth St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['163 Elizabeth St', 'New York, NY 10012']}",Little Rascal,+12129660446,$$,4.0,192,"['delivery', 'pickup']",https://www.yelp.com/biz/little-rascal-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
297,fields-good-chicken-new-york,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 40.706983821658, 'longitude': -74.0069346397674}",(646) 895-6831,176.77667259429154,W4mnJcaf42jqkSOHVjnWVw,https://s3-media4.fl.yelpcdn.com/bphoto/UVgB-JpduhnHwEw60q8SgA/o.jpg,False,"{'address1': '101 Maiden Ln', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['101 Maiden Ln', 'New York, NY 10038']}",Fields Good Chicken,+16468956831,$$,3.5,177,"['delivery', 'pickup']",https://www.yelp.com/biz/fields-good-chicken-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
298,bessou-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.725502, 'longitude': -73.992675}",(212) 228-8502,2252.2492271219617,icZcEK39HXuL2q08i4EkkQ,https://s3-media3.fl.yelpcdn.com/bphoto/p9oWJYnfmPP2iU7FesVdCA/o.jpg,False,"{'address1': '5 Bleecker St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['5 Bleecker St', 'New York, NY 10012']}",Bessou,+12122288502,$$,4.0,187,"['delivery', 'pickup']",https://www.yelp.com/biz/bessou-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
299,yokoya-new-york-5,"[{'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.72254, 'longitude': -73.98917}",(212) 388-1388,2176.8950487371585,i-s1bcKdqQdm6JiVN0JRMA,https://s3-media3.fl.yelpcdn.com/bphoto/oqvNlhgb4Jm_QSnITKAj7g/o.jpg,False,"{'address1': '201 Allen St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['201 Allen St', 'New York, NY 10002']}",Yokoya,+12123881388,$$,4.0,170,"['delivery', 'pickup']",https://www.yelp.com/biz/yokoya-new-york-5?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
300,da-gennaro-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]","{'latitude': 40.71832, 'longitude': -73.99794}",(212) 431-3934,1343.126485742335,JyXn_GCGM2DsNYIzgzQrDw,https://s3-media4.fl.yelpcdn.com/bphoto/wgYyoVApVGBdKNve3jZCdg/o.jpg,False,"{'address1': '129 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['129 Mulberry St', 'New York, NY 10013']}",Da Gennaro,+12124313934,$$,4.0,750,"['delivery', 'pickup']",https://www.yelp.com/biz/da-gennaro-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
301,bocaphê-new-york-3,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]","{'latitude': 40.7220786, 'longitude': -73.9975506}",(646) 882-1939,1711.7270027113584,C2o3Iw-DXjoUJFgQIbiqkQ,https://s3-media2.fl.yelpcdn.com/bphoto/Ck7z-CGvku5kJDPyRkIfew/o.jpg,False,"{'address1': '222 Lafayette St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['222 Lafayette St', 'New York, NY 10012']}",BoCaphe,+16468821939,$$,4.0,1048,"['delivery', 'pickup']",https://www.yelp.com/biz/bocaph%C3%AA-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
302,atrium-dumbo-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]","{'latitude': 40.7033899, 'longitude': -73.9904923}",(718) 858-1095,1529.7175569033461,hmdm-dO72hLsMQwQRcGEUQ,https://s3-media3.fl.yelpcdn.com/bphoto/TAog5s7slOJ0778OGRzuWQ/o.jpg,False,"{'address1': '15 Main St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['15 Main St', 'Brooklyn, NY 11201']}",Atrium Dumbo,+17188581095,$$,3.5,575,[],https://www.yelp.com/biz/atrium-dumbo-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
